temperature_2m,relativehumidity_2m,cloudcover,windspeed_10m,shortwave_radiation,ts
16.9,73,99,12.8,0.0,2023-11-25 08:00:00
17.3,74,100,13.2,4.0,2023-11-25 09:00:00
18.3,71,97,14.0,54.0,2023-11-25 10:00:00
19.2,67,74,15.6,188.0,2023-11-25 11:00:00
20.6,64,44,16.3,484.0,2023-11-25 12:00:00
21.0,62,26,14.0,717.0,2023-11-25 13:00:00
22.2,57,1,15.5,889.0,2023-11-25 14:00:00
23.3,51,6,14.7,1004.0,2023-11-25 15:00:00
24.5,42,33,12.4,1043.0,2023-11-25 16:00:00
25.4,36,10,11.5,1012.0,2023-11-25 17:00:00
26.3,34,0,12.2,925.0,2023-11-25 18:00:00
26.6,36,2,13.1,805.0,2023-11-25 19:00:00
25.9,42,6,15.4,618.0,2023-11-25 20:00:00
24.4,49,9,18.9,403.0,2023-11-25 21:00:00
23.0,57,11,18.0,187.0,2023-11-25 22:00:00
21.8,68,7,16.0,27.0,2023-11-25 23:00:00
21.4,74,0,14.8,0.0,2023-11-26 00:00:00
21.1,78,0,14.8,0.0,2023-11-26 01:00:00
21.5,80,0,14.0,0.0,2023-11-26 02:00:00
22.2,63,0,17.2,0.0,2023-11-26 03:00:00
21.6,61,0,16.2,0.0,2023-11-26 04:00:00
20.9,63,0,14.4,0.0,2023-11-26 05:00:00
20.5,67,0,15.6,0.0,2023-11-26 06:00:00
20.1,71,0,14.9,0.0,2023-11-26 07:00:00
19.6,75,0,13.4,0.0,2023-11-26 08:00:00
19.4,78,0,12.8,5.0,2023-11-26 09:00:00
20.8,74,0,16.8,119.0,2023-11-26 10:00:00
21.8,70,0,17.2,324.0,2023-11-26 11:00:00
22.8,67,0,17.6,539.0,2023-11-26 12:00:00
23.4,67,0,14.6,734.0,2023-11-26 13:00:00
24.6,62,0,14.9,891.0,2023-11-26 14:00:00
25.9,57,0,14.8,995.0,2023-11-26 15:00:00
26.8,52,0,14.6,1040.0,2023-11-26 16:00:00
27.8,42,0,14.5,1022.0,2023-11-26 17:00:00
28.6,32,0,13.8,943.0,2023-11-26 18:00:00
28.9,31,0,13.6,807.0,2023-11-26 19:00:00
28.1,40,0,13.6,624.0,2023-11-26 20:00:00
26.5,51,0,16.0,409.0,2023-11-26 21:00:00
25.0,57,0,16.3,192.0,2023-11-26 22:00:00
23.7,65,0,15.6,28.0,2023-11-26 23:00:00
23.1,69,0,16.2,0.0,2023-11-27 00:00:00
22.9,72,0,12.7,0.0,2023-11-27 01:00:00
22.9,78,0,8.8,0.0,2023-11-27 02:00:00
23.7,71,0,13.4,0.0,2023-11-27 03:00:00
23.5,65,0,13.7,0.0,2023-11-27 04:00:00
22.7,68,0,10.2,0.0,2023-11-27 05:00:00
22.3,73,0,10.4,0.0,2023-11-27 06:00:00
21.8,77,0,9.1,0.0,2023-11-27 07:00:00
21.4,80,0,8.1,0.0,2023-11-27 08:00:00
21.3,81,0,7.5,5.0,2023-11-27 09:00:00
23.3,74,0,11.8,120.0,2023-11-27 10:00:00
24.3,67,0,12.6,324.0,2023-11-27 11:00:00
25.1,63,0,14.0,539.0,2023-11-27 12:00:00
25.8,64,0,11.6,742.0,2023-11-27 13:00:00
26.8,57,0,14.6,899.0,2023-11-27 14:00:00
28.0,48,0,16.6,1005.0,2023-11-27 15:00:00
29.2,41,0,18.7,1050.0,2023-11-27 16:00:00
29.9,39,0,19.7,1030.0,2023-11-27 17:00:00
30.2,41,0,22.7,946.0,2023-11-27 18:00:00
29.7,44,0,27.5,804.0,2023-11-27 19:00:00
28.7,47,1,31.3,618.0,2023-11-27 20:00:00
27.3,46,1,31.9,407.0,2023-11-27 21:00:00
25.1,53,6,31.5,193.0,2023-11-27 22:00:00
23.6,70,3,31.0,29.0,2023-11-27 23:00:00
23.4,77,4,31.7,0.0,2023-11-28 00:00:00
23.1,79,0,26.0,0.0,2023-11-28 01:00:00
23.4,81,0,21.0,0.0,2023-11-28 02:00:00
23.5,80,0,16.2,0.0,2023-11-28 03:00:00
23.9,75,0,15.5,0.0,2023-11-28 04:00:00
24.2,70,0,18.4,0.0,2023-11-28 05:00:00
23.5,74,0,18.9,0.0,2023-11-28 06:00:00
22.9,77,0,19.5,0.0,2023-11-28 07:00:00
22.3,80,0,17.0,0.0,2023-11-28 08:00:00
22.2,81,0,17.4,5.0,2023-11-28 09:00:00
23.0,78,1,19.5,118.0,2023-11-28 10:00:00
23.6,76,0,18.6,317.0,2023-11-28 11:00:00
24.6,74,0,16.3,528.0,2023-11-28 12:00:00
24.5,74,43,15.4,693.0,2023-11-28 13:00:00
25.4,71,66,15.8,854.0,2023-11-28 14:00:00
26.6,67,34,16.5,975.0,2023-11-28 15:00:00
27.9,62,5,15.6,1006.0,2023-11-28 16:00:00
29.2,57,33,13.4,964.0,2023-11-28 17:00:00
29.2,58,54,15.5,822.0,2023-11-28 18:00:00
28.3,59,57,18.6,596.0,2023-11-28 19:00:00
28.2,60,72,18.1,555.0,2023-11-28 20:00:00
27.1,68,85,20.3,374.0,2023-11-28 21:00:00
26.2,72,27,18.7,169.0,2023-11-28 22:00:00
25.2,82,86,15.6,28.0,2023-11-28 23:00:00
25.1,83,41,13.8,0.0,2023-11-29 00:00:00
25.3,80,30,15.3,0.0,2023-11-29 01:00:00
25.8,76,25,15.0,0.0,2023-11-29 02:00:00
26.5,68,98,20.1,0.0,2023-11-29 03:00:00
26.0,71,93,20.9,0.0,2023-11-29 04:00:00
25.6,73,99,17.6,0.0,2023-11-29 05:00:00
25.2,75,99,19.1,0.0,2023-11-29 06:00:00
25.0,77,96,20.8,0.0,2023-11-29 07:00:00
24.6,78,99,19.7,0.0,2023-11-29 08:00:00
24.5,77,100,21.0,5.0,2023-11-29 09:00:00
24.9,72,100,27.5,85.0,2023-11-29 10:00:00
25.5,66,100,25.3,238.0,2023-11-29 11:00:00
26.1,63,100,23.1,365.0,2023-11-29 12:00:00
21.1,95,100,19.3,48.0,2023-11-29 13:00:00
22.7,77,100,18.3,350.0,2023-11-29 14:00:00
22.2,80,100,17.3,269.0,2023-11-29 15:00:00
22.9,78,100,18.2,368.0,2023-11-29 16:00:00
23.4,72,100,18.6,314.0,2023-11-29 17:00:00
25.4,64,68,18.2,753.0,2023-11-29 18:00:00
25.8,62,70,14.1,533.0,2023-11-29 19:00:00
26.1,61,100,12.6,520.0,2023-11-29 20:00:00
25.8,63,99,6.4,314.0,2023-11-29 21:00:00
25.0,67,48,15.8,130.0,2023-11-29 22:00:00
23.3,75,3,15.8,28.0,2023-11-29 23:00:00
22.1,80,3,17.7,0.0,2023-11-30 00:00:00
20.8,85,0,14.5,0.0,2023-11-30 01:00:00
20.2,87,0,9.6,0.0,2023-11-30 02:00:00
19.7,90,0,8.0,0.0,2023-11-30 03:00:00
19.3,92,0,8.2,0.0,2023-11-30 04:00:00
18.9,94,0,7.7,0.0,2023-11-30 05:00:00
18.7,95,0,5.6,0.0,2023-11-30 06:00:00
18.6,95,0,5.7,0.0,2023-11-30 07:00:00
18.2,96,15,8.0,0.0,2023-11-30 08:00:00
17.9,96,46,6.1,6.0,2023-11-30 09:00:00
19.4,94,52,5.7,112.0,2023-11-30 10:00:00
21.8,87,2,6.0,312.0,2023-11-30 11:00:00
23.6,77,0,5.7,558.0,2023-11-30 12:00:00
25.3,65,0,10.0,751.0,2023-11-30 13:00:00
26.4,57,0,11.5,907.0,2023-11-30 14:00:00
27.3,51,0,14.8,1011.0,2023-11-30 15:00:00
27.7,49,0,17.1,1057.0,2023-11-30 16:00:00
28.4,43,0,17.3,1036.0,2023-11-30 17:00:00
28.8,42,10,17.7,954.0,2023-11-30 18:00:00
29.3,36,65,19.2,816.0,2023-11-30 19:00:00
28.5,37,100,20.5,417.0,2023-11-30 20:00:00
27.0,48,50,20.1,133.0,2023-11-30 21:00:00
26.1,52,84,17.8,156.0,2023-11-30 22:00:00
25.0,49,7,20.1,26.0,2023-11-30 23:00:00
24.2,54,13,21.3,0.0,2023-12-01 00:00:00
23.7,61,65,28.5,0.0,2023-12-01 01:00:00
23.8,66,15,27.4,0.0,2023-12-01 02:00:00
24.7,71,20,22.1,0.0,2023-12-01 03:00:00
24.3,73,70,15.3,0.0,2023-12-01 04:00:00
24.3,74,100,18.9,0.0,2023-12-01 05:00:00
24.5,74,60,22.0,0.0,2023-12-01 06:00:00
23.6,83,100,15.1,0.0,2023-12-01 07:00:00
22.4,94,100,12.3,0.0,2023-12-01 08:00:00
23.3,88,100,27.4,0.0,2023-12-01 09:00:00
23.7,86,100,25.5,30.0,2023-12-01 10:00:00
23.8,86,100,19.9,198.0,2023-12-01 11:00:00
23.2,90,100,23.0,67.0,2023-12-01 12:00:00
26.0,79,38,21.6,330.0,2023-12-01 13:00:00
27.7,77,100,22.1,803.0,2023-12-01 14:00:00
25.2,86,100,28.8,314.0,2023-12-01 15:00:00
24.4,90,100,24.2,138.0,2023-12-01 16:00:00
24.3,88,100,12.9,177.0,2023-12-01 17:00:00
25.0,83,100,14.7,318.0,2023-12-01 18:00:00
25.5,75,100,17.5,333.0,2023-12-01 19:00:00
25.5,71,100,14.3,176.0,2023-12-01 20:00:00
24.8,77,100,10.7,77.0,2023-12-01 21:00:00
23.9,78,100,14.3,47.0,2023-12-01 22:00:00
23.1,80,100,12.9,12.0,2023-12-01 23:00:00
22.4,81,100,12.2,0.0,2023-12-02 00:00:00
20.8,89,100,13.0,0.0,2023-12-02 01:00:00
20.1,91,98,6.7,0.0,2023-12-02 02:00:00
19.4,92,94,9.9,0.0,2023-12-02 03:00:00
18.8,94,55,5.9,0.0,2023-12-02 04:00:00
18.2,95,12,6.1,0.0,2023-12-02 05:00:00
18.1,95,97,5.9,0.0,2023-12-02 06:00:00
17.7,96,100,8.1,0.0,2023-12-02 07:00:00
17.3,97,100,5.5,0.0,2023-12-02 08:00:00
17.2,97,99,6.1,5.0,2023-12-02 09:00:00
18.3,95,100,3.8,104.0,2023-12-02 10:00:00
20.4,87,63,4.0,308.0,2023-12-02 11:00:00
22.3,80,98,4.9,536.0,2023-12-02 12:00:00
23.4,77,97,4.6,645.0,2023-12-02 13:00:00
24.2,75,80,8.2,798.0,2023-12-02 14:00:00
24.6,74,99,8.9,929.0,2023-12-02 15:00:00
25.0,72,100,12.5,971.0,2023-12-02 16:00:00
25.8,69,74,8.6,976.0,2023-12-02 17:00:00
26.9,64,0,5.2,944.0,2023-12-02 18:00:00
27.5,61,0,5.4,823.0,2023-12-02 19:00:00
27.5,61,0,4.7,638.0,2023-12-02 20:00:00
27.5,59,3,6.0,424.0,2023-12-02 21:00:00
26.5,69,1,7.0,209.0,2023-12-02 22:00:00
24.3,84,4,5.6,38.0,2023-12-02 23:00:00
23.7,86,21,7.3,0.0,2023-12-03 00:00:00
23.3,73,2,7.3,0.0,2023-12-03 01:00:00
22.9,74,42,8.9,0.0,2023-12-03 02:00:00
21.4,68,37,32.5,0.0,2023-12-03 03:00:00
19.2,68,85,30.9,0.0,2023-12-03 04:00:00
18.2,67,80,29.6,0.0,2023-12-03 05:00:00
16.8,66,82,31.0,0.0,2023-12-03 06:00:00
15.6,67,52,28.9,0.0,2023-12-03 07:00:00
15.1,65,100,25.9,0.0,2023-12-03 08:00:00
15.2,62,100,24.4,3.0,2023-12-03 09:00:00
15.3,65,100,19.5,30.0,2023-12-03 10:00:00
15.4,66,100,18.7,70.0,2023-12-03 11:00:00
15.9,67,97,17.9,81.0,2023-12-03 12:00:00
15.8,78,100,18.3,133.0,2023-12-03 13:00:00
18.0,67,100,21.1,446.0,2023-12-03 14:00:00
19.4,62,100,22.2,643.0,2023-12-03 15:00:00
19.2,61,100,19.6,424.0,2023-12-03 16:00:00
19.8,56,100,17.6,457.0,2023-12-03 17:00:00
20.0,50,100,17.8,399.0,2023-12-03 18:00:00
20.1,49,100,18.9,399.0,2023-12-03 19:00:00
20.2,45,13,20.4,458.0,2023-12-03 20:00:00
19.8,40,6,20.2,436.0,2023-12-03 21:00:00
18.6,41,5,18.3,209.0,2023-12-03 22:00:00
17.1,47,6,14.9,40.0,2023-12-03 23:00:00
16.4,54,13,14.3,0.0,2023-12-04 00:00:00
16.7,59,31,12.8,0.0,2023-12-04 01:00:00
16.1,63,13,14.0,0.0,2023-12-04 02:00:00
15.8,65,0,13.3,0.0,2023-12-04 03:00:00
15.7,70,0,12.3,0.0,2023-12-04 04:00:00
15.2,70,0,18.1,0.0,2023-12-04 05:00:00
14.3,62,15,21.7,0.0,2023-12-04 06:00:00
14.4,63,23,17.5,0.0,2023-12-04 07:00:00
14.0,65,32,15.8,0.0,2023-12-04 08:00:00
14.2,67,36,12.5,5.0,2023-12-04 09:00:00
15.6,69,29,11.2,111.0,2023-12-04 10:00:00
17.3,68,20,14.5,301.0,2023-12-04 11:00:00
18.9,60,21,20.6,471.0,2023-12-04 12:00:00
20.1,49,33,19.5,734.0,2023-12-04 13:00:00
20.6,46,65,17.7,799.0,2023-12-04 14:00:00
20.8,46,77,18.2,697.0,2023-12-04 15:00:00
21.3,47,69,21.5,896.0,2023-12-04 16:00:00
21.0,47,4,23.3,926.0,2023-12-04 17:00:00
21.0,47,43,24.4,882.0,2023-12-04 18:00:00
20.8,51,58,25.0,750.0,2023-12-04 19:00:00
20.1,56,93,25.3,544.0,2023-12-04 20:00:00
19.0,59,79,27.0,216.0,2023-12-04 21:00:00
18.4,61,100,25.7,75.0,2023-12-04 22:00:00
18.2,60,100,26.8,10.0,2023-12-04 23:00:00
17.8,64,99,27.9,0.0,2023-12-05 00:00:00
17.9,65,100,26.0,0.0,2023-12-05 01:00:00
18.0,60,90,23.4,0.0,2023-12-05 02:00:00
17.7,63,34,21.8,0.0,2023-12-05 03:00:00
17.3,70,57,21.6,0.0,2023-12-05 04:00:00
17.1,68,71,20.3,0.0,2023-12-05 05:00:00
17.0,69,100,18.0,0.0,2023-12-05 06:00:00
17.0,70,39,17.2,0.0,2023-12-05 07:00:00
16.4,74,57,18.0,0.0,2023-12-05 08:00:00
16.5,73,85,18.8,5.0,2023-12-05 09:00:00
17.1,71,59,21.6,80.0,2023-12-05 10:00:00
17.9,69,93,23.4,248.0,2023-12-05 11:00:00
18.7,67,49,24.6,417.0,2023-12-05 12:00:00
19.6,64,60,25.5,643.0,2023-12-05 13:00:00
20.3,63,45,25.3,776.0,2023-12-05 14:00:00
21.4,61,82,22.5,965.0,2023-12-05 15:00:00
22.4,57,100,20.6,999.0,2023-12-05 16:00:00
20.9,68,100,17.4,695.0,2023-12-05 17:00:00
21.4,68,85,25.5,512.0,2023-12-05 18:00:00
22.7,65,53,23.9,652.0,2023-12-05 19:00:00
22.1,72,100,13.7,512.0,2023-12-05 20:00:00
21.3,78,83,13.8,182.0,2023-12-05 21:00:00
20.6,85,100,18.7,98.0,2023-12-05 22:00:00
20.9,84,100,17.7,7.0,2023-12-05 23:00:00
20.8,83,100,19.0,0.0,2023-12-06 00:00:00
20.1,94,100,13.4,0.0,2023-12-06 01:00:00
20.5,90,100,14.5,0.0,2023-12-06 02:00:00
20.6,89,100,14.1,0.0,2023-12-06 03:00:00
20.3,91,100,13.0,0.0,2023-12-06 04:00:00
20.3,91,100,10.2,0.0,2023-12-06 05:00:00
20.2,91,100,5.8,0.0,2023-12-06 06:00:00
20.2,92,96,6.8,0.0,2023-12-06 07:00:00
19.7,93,100,6.0,0.0,2023-12-06 08:00:00
20.0,93,93,8.3,4.0,2023-12-06 09:00:00
21.1,89,39,7.3,87.0,2023-12-06 10:00:00
22.1,83,52,8.6,291.0,2023-12-06 11:00:00
23.0,79,100,6.5,432.0,2023-12-06 12:00:00
20.9,91,100,8.3,174.0,2023-12-06 13:00:00
21.7,87,98,10.1,354.0,2023-12-06 14:00:00
22.6,85,100,16.0,662.0,2023-12-06 15:00:00
20.8,91,100,15.9,163.0,2023-12-06 16:00:00
21.0,90,100,14.4,260.0,2023-12-06 17:00:00
21.4,89,88,13.1,348.0,2023-12-06 18:00:00
22.0,86,92,9.4,383.0,2023-12-06 19:00:00
22.4,84,100,7.6,401.0,2023-12-06 20:00:00
21.7,88,100,9.3,173.0,2023-12-06 21:00:00
21.0,90,100,4.0,61.0,2023-12-06 22:00:00
20.9,91,100,1.5,7.0,2023-12-06 23:00:00
20.5,92,87,10.8,0.0,2023-12-07 00:00:00
19.9,96,15,12.2,0.0,2023-12-07 01:00:00
19.5,97,25,15.5,0.0,2023-12-07 02:00:00
19.2,97,100,17.6,0.0,2023-12-07 03:00:00
18.9,96,28,19.5,0.0,2023-12-07 04:00:00
18.2,96,100,21.6,0.0,2023-12-07 05:00:00
17.8,93,30,22.2,0.0,2023-12-07 06:00:00
17.1,92,44,19.2,0.0,2023-12-07 07:00:00
16.6,93,100,20.4,0.0,2023-12-07 08:00:00
16.6,93,100,20.8,3.0,2023-12-07 09:00:00
17.1,89,100,23.4,55.0,2023-12-07 10:00:00
18.1,82,100,23.6,183.0,2023-12-07 11:00:00
18.7,79,100,20.7,238.0,2023-12-07 12:00:00
19.5,76,100,24.4,351.0,2023-12-07 13:00:00
20.5,71,100,22.3,520.0,2023-12-07 14:00:00
21.0,69,46,20.7,578.0,2023-12-07 15:00:00
22.0,67,45,20.2,848.0,2023-12-07 16:00:00
22.7,64,17,19.2,838.0,2023-12-07 17:00:00
23.3,59,29,17.6,813.0,2023-12-07 18:00:00
23.5,58,25,16.8,752.0,2023-12-07 19:00:00
23.6,55,33,16.4,578.0,2023-12-07 20:00:00
23.2,55,69,14.5,355.0,2023-12-07 21:00:00
21.5,70,16,12.7,173.0,2023-12-07 22:00:00
19.7,81,8,11.6,42.0,2023-12-07 23:00:00
19.2,83,3,12.4,0.0,2023-12-08 00:00:00
19.1,82,2,11.3,0.0,2023-12-08 01:00:00
18.8,84,0,9.9,0.0,2023-12-08 02:00:00
18.5,86,1,7.9,0.0,2023-12-08 03:00:00
18.2,87,2,7.2,0.0,2023-12-08 04:00:00
17.9,89,7,7.0,0.0,2023-12-08 05:00:00
17.5,91,10,5.4,0.0,2023-12-08 06:00:00
16.9,91,18,6.5,0.0,2023-12-08 07:00:00
17.7,89,16,2.3,0.0,2023-12-08 08:00:00
15.9,97,38,3.1,6.0,2023-12-08 09:00:00
17.0,96,75,5.2,108.0,2023-12-08 10:00:00
18.3,90,54,4.3,275.0,2023-12-08 11:00:00
19.5,82,92,5.4,405.0,2023-12-08 12:00:00
21.5,73,23,11.3,715.0,2023-12-08 13:00:00
21.7,72,37,12.6,846.0,2023-12-08 14:00:00
21.6,73,14,14.5,885.0,2023-12-08 15:00:00
21.9,69,24,14.8,928.0,2023-12-08 16:00:00
22.0,67,23,16.6,918.0,2023-12-08 17:00:00
22.0,67,13,18.1,865.0,2023-12-08 18:00:00
21.8,69,12,21.0,792.0,2023-12-08 19:00:00
21.3,70,6,23.4,606.0,2023-12-08 20:00:00
20.4,73,6,25.2,414.0,2023-12-08 21:00:00
19.7,72,3,24.5,218.0,2023-12-08 22:00:00
18.9,75,48,23.1,45.0,2023-12-08 23:00:00
18.6,73,16,22.8,0.0,2023-12-09 00:00:00
18.5,72,1,22.0,0.0,2023-12-09 01:00:00
18.6,69,1,20.2,0.0,2023-12-09 02:00:00
18.5,70,10,19.4,0.0,2023-12-09 03:00:00
18.1,69,3,17.1,0.0,2023-12-09 04:00:00
17.8,72,3,14.3,0.0,2023-12-09 05:00:00
17.4,77,82,13.6,0.0,2023-12-09 06:00:00
17.1,79,2,14.1,0.0,2023-12-09 07:00:00
16.9,80,0,13.7,0.0,2023-12-09 08:00:00
17.0,81,1,15.3,6.0,2023-12-09 09:00:00
18.1,78,7,18.6,123.0,2023-12-09 10:00:00
18.7,76,99,19.4,331.0,2023-12-09 11:00:00
19.2,76,0,18.4,449.0,2023-12-09 12:00:00
20.9,71,8,17.7,690.0,2023-12-09 13:00:00
22.1,67,5,17.4,897.0,2023-12-09 14:00:00
23.0,60,42,16.2,1011.0,2023-12-09 15:00:00
23.6,53,32,15.0,1038.0,2023-12-09 16:00:00
23.8,50,34,12.1,990.0,2023-12-09 17:00:00
24.0,51,62,8.4,945.0,2023-12-09 18:00:00
23.8,53,100,6.6,744.0,2023-12-09 19:00:00
23.3,54,100,8.0,304.0,2023-12-09 20:00:00
22.7,58,100,10.9,112.0,2023-12-09 21:00:00
21.7,63,100,19.5,86.0,2023-12-09 22:00:00
21.1,68,100,12.4,31.0,2023-12-09 23:00:00
20.6,77,4,13.9,0.0,2023-12-10 00:00:00
20.7,78,100,14.7,0.0,2023-12-10 01:00:00
20.3,81,90,12.3,0.0,2023-12-10 02:00:00
20.3,82,15,10.5,0.0,2023-12-10 03:00:00
19.9,84,13,7.9,0.0,2023-12-10 04:00:00
19.6,85,10,6.8,0.0,2023-12-10 05:00:00
19.1,85,11,6.5,0.0,2023-12-10 06:00:00
18.9,85,0,6.8,0.0,2023-12-10 07:00:00
18.4,86,1,8.2,0.0,2023-12-10 08:00:00
18.4,88,0,8.3,6.0,2023-12-10 09:00:00
20.6,82,0,6.0,120.0,2023-12-10 10:00:00
21.7,77,0,4.4,323.0,2023-12-10 11:00:00
22.6,71,4,3.4,539.0,2023-12-10 12:00:00
23.5,65,18,5.8,709.0,2023-12-10 13:00:00
24.2,61,19,7.9,835.0,2023-12-10 14:00:00
24.7,58,28,10.0,948.0,2023-12-10 15:00:00
25.1,56,30,11.0,986.0,2023-12-10 16:00:00
25.2,54,34,11.9,936.0,2023-12-10 17:00:00
25.1,50,23,12.7,850.0,2023-12-10 18:00:00
25.3,48,17,13.4,759.0,2023-12-10 19:00:00
25.0,51,2,16.3,601.0,2023-12-10 20:00:00
24.1,54,0,17.4,444.0,2023-12-10 21:00:00
23.3,57,0,17.1,233.0,2023-12-10 22:00:00
21.9,67,0,15.3,51.0,2023-12-10 23:00:00
21.3,75,0,16.6,0.0,2023-12-11 00:00:00
21.4,70,0,17.7,0.0,2023-12-11 01:00:00
21.3,76,0,19.9,0.0,2023-12-11 02:00:00
21.3,70,0,19.8,0.0,2023-12-11 03:00:00
21.0,72,0,19.1,0.0,2023-12-11 04:00:00
20.4,68,0,18.1,0.0,2023-12-11 05:00:00
20.1,72,5,17.7,0.0,2023-12-11 06:00:00
19.9,77,10,17.2,0.0,2023-12-11 07:00:00
19.7,82,1,16.8,0.0,2023-12-11 08:00:00
19.6,85,13,17.3,6.0,2023-12-11 09:00:00
20.7,82,2,18.0,125.0,2023-12-11 10:00:00
21.6,78,30,18.9,332.0,2023-12-11 11:00:00
22.4,72,30,19.3,552.0,2023-12-11 12:00:00
23.6,66,6,20.8,750.0,2023-12-11 13:00:00
24.3,64,15,20.4,915.0,2023-12-11 14:00:00
25.2,59,16,19.7,1029.0,2023-12-11 15:00:00
26.1,53,0,20.7,1076.0,2023-12-11 16:00:00
26.9,50,0,20.6,1058.0,2023-12-11 17:00:00
27.5,49,25,18.7,975.0,2023-12-11 18:00:00
27.7,49,75,18.6,788.0,2023-12-11 19:00:00
27.0,55,25,17.6,571.0,2023-12-11 20:00:00
26.6,57,31,18.8,401.0,2023-12-11 21:00:00
25.2,66,30,18.4,213.0,2023-12-11 22:00:00
23.7,78,7,13.0,49.0,2023-12-11 23:00:00
24.3,74,65,12.1,0.0,2023-12-12 00:00:00
24.9,66,30,14.8,0.0,2023-12-12 01:00:00
24.3,68,5,10.9,0.0,2023-12-12 02:00:00
23.4,75,9,8.4,0.0,2023-12-12 03:00:00
23.3,75,54,11.1,0.0,2023-12-12 04:00:00
23.4,74,47,16.8,0.0,2023-12-12 05:00:00
23.1,74,11,19.8,0.0,2023-12-12 06:00:00
22.4,78,45,22.0,0.0,2023-12-12 07:00:00
22.1,82,18,21.4,0.0,2023-12-12 08:00:00
22.0,83,0,21.3,5.0,2023-12-12 09:00:00
22.9,79,0,22.7,119.0,2023-12-12 10:00:00
23.6,75,75,26.6,322.0,2023-12-12 11:00:00
24.6,72,99,26.4,533.0,2023-12-12 12:00:00
25.4,72,90,22.3,718.0,2023-12-12 13:00:00
26.9,67,1,22.3,873.0,2023-12-12 14:00:00
28.6,59,2,21.8,996.0,2023-12-12 15:00:00
30.1,51,4,23.2,1035.0,2023-12-12 16:00:00
30.9,46,8,24.3,1025.0,2023-12-12 17:00:00
31.5,42,8,27.5,949.0,2023-12-12 18:00:00
31.7,42,13,27.4,807.0,2023-12-12 19:00:00
31.6,43,37,23.5,635.0,2023-12-12 20:00:00
31.0,46,47,24.5,418.0,2023-12-12 21:00:00
29.6,50,70,26.7,216.0,2023-12-12 22:00:00
28.5,53,38,24.4,47.0,2023-12-12 23:00:00
27.7,57,62,19.3,0.0,2023-12-13 00:00:00
27.1,61,97,16.3,0.0,2023-12-13 01:00:00
26.2,66,21,8.9,0.0,2023-12-13 02:00:00
25.2,75,68,10.1,0.0,2023-12-13 03:00:00
24.9,80,63,13.0,0.0,2023-12-13 04:00:00
25.0,73,84,14.7,0.0,2023-12-13 05:00:00
24.5,70,97,11.9,0.0,2023-12-13 06:00:00
22.8,79,100,18.0,0.0,2023-12-13 07:00:00
21.6,92,100,8.6,0.0,2023-12-13 08:00:00
21.5,93,100,13.8,1.0,2023-12-13 09:00:00
22.1,91,100,11.5,46.0,2023-12-13 10:00:00
23.0,87,100,8.4,116.0,2023-12-13 11:00:00
23.9,83,100,11.5,272.0,2023-12-13 12:00:00
25.2,82,100,23.8,415.0,2023-12-13 13:00:00
25.6,78,100,13.8,491.0,2023-12-13 14:00:00
27.2,72,100,11.2,820.0,2023-12-13 15:00:00
27.9,70,61,14.4,935.0,2023-12-13 16:00:00
28.9,64,40,9.0,975.0,2023-12-13 17:00:00
28.0,71,100,3.9,840.0,2023-12-13 18:00:00
28.0,71,37,5.8,563.0,2023-12-13 19:00:00
26.1,76,87,21.4,562.0,2023-12-13 20:00:00
25.9,77,38,17.7,244.0,2023-12-13 21:00:00
25.8,75,19,18.8,192.0,2023-12-13 22:00:00
25.5,76,44,17.1,48.0,2023-12-13 23:00:00
24.0,84,100,21.9,0.0,2023-12-14 00:00:00
22.3,84,99,21.8,0.0,2023-12-14 01:00:00
21.8,85,100,21.3,0.0,2023-12-14 02:00:00
21.6,85,100,19.7,0.0,2023-12-14 03:00:00
21.3,85,100,18.1,0.0,2023-12-14 04:00:00
21.1,84,100,18.2,0.0,2023-12-14 05:00:00
21.1,84,77,16.8,0.0,2023-12-14 06:00:00
20.9,85,93,15.3,0.0,2023-12-14 07:00:00
20.5,86,100,14.3,0.0,2023-12-14 08:00:00
20.4,87,98,17.4,4.0,2023-12-14 09:00:00
21.2,84,99,19.8,104.0,2023-12-14 10:00:00
22.7,80,100,20.6,274.0,2023-12-14 11:00:00
23.4,78,100,22.3,293.0,2023-12-14 12:00:00
24.4,77,100,18.6,465.0,2023-12-14 13:00:00
24.7,76,100,18.3,520.0,2023-12-14 14:00:00
24.7,77,100,20.5,536.0,2023-12-14 15:00:00
25.7,72,100,17.1,668.0,2023-12-14 16:00:00
26.3,72,100,16.0,754.0,2023-12-14 17:00:00
26.4,73,100,18.7,876.0,2023-12-14 18:00:00
26.8,72,100,19.3,751.0,2023-12-14 19:00:00
26.3,74,95,22.1,510.0,2023-12-14 20:00:00
26.2,76,56,20.9,364.0,2023-12-14 21:00:00
25.4,79,92,23.3,169.0,2023-12-14 22:00:00
24.7,84,68,20.1,42.0,2023-12-14 23:00:00
24.5,87,64,12.1,0.0,2023-12-15 00:00:00
23.8,90,56,14.0,0.0,2023-12-15 01:00:00
23.8,91,20,9.8,0.0,2023-12-15 02:00:00
24.0,92,12,5.1,0.0,2023-12-15 03:00:00
24.3,91,88,14.4,0.0,2023-12-15 04:00:00
24.3,88,97,13.5,0.0,2023-12-15 05:00:00
23.9,90,65,10.0,0.0,2023-12-15 06:00:00
23.1,95,100,1.8,0.0,2023-12-15 07:00:00
